,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Car_grouped,Rooms_grouped,zipcode,count,mean,std,min,max,median,mad
91,Airport West,34 Moorna Dr,4,h,978000.0,S,Nelson,24/09/2016,13.5,3042.0,4.0,3.0,2.0,532.0,,1969.0,Moonee Valley,-37.7263,144.869,Western Metropolitan,3464.0,2.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
92,Airport West,33 North St,3,h,720000.0,PI,Nelson,25/02/2017,13.5,3042.0,3.0,1.0,1.0,585.0,,1969.0,Moonee Valley,-37.72,144.878,Western Metropolitan,3464.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
93,Airport West,49 Roberts Rd,4,h,765000.0,S,Prof.,27/11/2016,13.5,3042.0,4.0,1.0,2.0,509.0,,1969.0,Moonee Valley,-37.7261,144.8785,Western Metropolitan,3464.0,2.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
94,Airport West,85 Roberts Rd,4,h,900000.0,S,Harcourts,27/11/2016,13.5,3042.0,4.0,2.0,3.0,628.0,146.0,1975.0,Moonee Valley,-37.7256,144.8739,Western Metropolitan,3464.0,3.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
95,Niddrie,28 Coghlan St,3,t,830000.0,S,Barry,3/09/2016,11.2,3042.0,3.0,3.0,2.0,303.0,236.0,2013.0,Moonee Valley,-37.742,144.8885,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
96,Niddrie,3a Irving St,3,h,780000.0,PI,McDonald,3/09/2016,11.2,3042.0,3.0,2.0,2.0,274.0,,1969.0,Moonee Valley,-37.7353,144.8907,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
97,Niddrie,4 Coghlan St,3,h,1020000.0,PI,Barry,3/12/2016,11.2,3042.0,3.0,1.0,2.0,650.0,,1969.0,Moonee Valley,-37.7423,144.8905,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
98,Niddrie,51 Garnet St,1,h,1330000.0,S,Brad,3/12/2016,11.2,3042.0,1.0,1.0,1.0,846.0,,1969.0,Moonee Valley,-37.7467,144.8872,Western Metropolitan,2291.0,1.0,1,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
99,Niddrie,38 Muriel St,4,h,1126000.0,SP,Brad,3/12/2016,11.2,3042.0,4.0,2.0,2.0,650.0,150.0,1960.0,Moonee Valley,-37.7429,144.888,Western Metropolitan,2291.0,2.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
100,Niddrie,32 Diamond St,3,h,1235000.0,S,Brad,4/03/2017,11.2,3042.0,3.0,2.0,1.0,0.0,204.0,2009.0,Moonee Valley,-37.7473,144.8897,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
101,Niddrie,4/67 Hoffmans Rd,2,u,457000.0,S,Brad,4/06/2016,11.2,3042.0,2.0,1.0,1.0,0.0,89.0,1975.0,Moonee Valley,-37.7467,144.8906,Western Metropolitan,2291.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
102,Niddrie,3/42 Sapphire St,2,u,660000.0,S,Barry,4/06/2016,11.2,3042.0,2.0,2.0,1.0,217.0,113.0,2006.0,Moonee Valley,-37.7465,144.8868,Western Metropolitan,2291.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
103,Niddrie,97 Haldane Rd,3,t,770000.0,S,Frank,7/05/2016,11.2,3042.0,3.0,2.0,1.0,313.0,145.0,2011.0,Moonee Valley,-37.7335,144.8788,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
104,Niddrie,45a Nolan St,3,h,895500.0,S,Nelson,7/05/2016,11.2,3042.0,3.0,2.0,2.0,347.0,,1969.0,Moonee Valley,-37.7413,144.8871,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
105,Niddrie,39 Cuthbert St,4,h,1350000.0,SP,Barry,7/11/2016,11.2,3042.0,4.0,3.0,2.0,747.0,242.0,1985.0,Moonee Valley,-37.7387,144.8827,Western Metropolitan,2291.0,2.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
106,Niddrie,2/55 Garnet St,3,t,820000.0,PI,Nelson,7/11/2016,11.2,3042.0,3.0,2.0,1.0,229.0,180.0,2012.0,Moonee Valley,-37.7462,144.8873,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
107,Niddrie,2/49 Hamilton St,2,t,617500.0,S,Harcourts,10/09/2016,11.2,3042.0,2.0,1.0,1.0,237.0,,1969.0,Moonee Valley,-37.74,144.8851,Western Metropolitan,2291.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
108,Niddrie,7/93 Hoffmans Rd,2,u,490000.0,S,Brad,10/12/2016,11.2,3042.0,2.0,1.0,1.0,142.0,,1969.0,Moonee Valley,-37.7415,144.8914,Western Metropolitan,2291.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
109,Niddrie,2/17 Vaynor St,3,u,800000.0,S,Nelson,10/12/2016,11.2,3042.0,3.0,2.0,1.0,0.0,,1969.0,Moonee Valley,-37.7452,144.8895,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
110,Niddrie,5 Hamilton St,3,h,991000.0,S,Brad,11/02/2017,11.2,3042.0,3.0,1.0,1.0,716.0,139.0,1950.0,Moonee Valley,-37.7368,144.8856,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
111,Niddrie,47 Carrington Rd,3,u,970000.0,S,Nelson,12/11/2016,11.2,3042.0,3.0,2.0,1.0,320.0,167.0,1969.0,Moonee Valley,-37.7377,144.888,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
112,Niddrie,87 Hotham Rd,2,h,657000.0,S,Barry,12/11/2016,11.2,3042.0,2.0,2.0,1.0,268.0,104.0,1950.0,Moonee Valley,-37.7343,144.8783,Western Metropolitan,2291.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
113,Niddrie,45 Vaynor St,3,h,710000.0,S,Nelson,12/11/2016,11.2,3042.0,3.0,2.0,1.0,317.0,140.0,1950.0,Moonee Valley,-37.7449,144.8869,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
114,Niddrie,21 Diamond St,3,h,840000.0,S,Brad,13/08/2016,11.2,3042.0,3.0,1.0,2.0,603.0,,1969.0,Moonee Valley,-37.7484,144.8892,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
115,Niddrie,21 Hamilton St,3,h,975000.0,S,Barry,13/08/2016,11.2,3042.0,3.0,1.0,1.0,822.0,,1969.0,Moonee Valley,-37.7379,144.8854,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
116,Niddrie,2/37 Garnet St,3,u,600000.0,SP,Barry,14/05/2016,11.2,3042.0,3.0,2.0,1.0,164.0,,1969.0,Moonee Valley,-37.7479,144.8868,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
117,Niddrie,17 George St,4,h,875000.0,VB,Barry,14/05/2016,11.2,3042.0,4.0,3.0,1.0,321.0,,1969.0,Moonee Valley,-37.7424,144.8851,Western Metropolitan,2291.0,1.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
118,Niddrie,98 Haldane Rd,3,h,785000.0,S,Barry,14/05/2016,11.2,3042.0,3.0,1.0,2.0,620.0,,1969.0,Moonee Valley,-37.7321,144.8771,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
119,Niddrie,2 Michael Ct,3,t,840000.0,S,Barry,15/10/2016,11.2,3042.0,3.0,2.0,2.0,374.0,180.0,1990.0,Moonee Valley,-37.7445,144.8834,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
120,Niddrie,26 Nolan St,3,h,1076000.0,S,Barry,16/04/2016,11.2,3042.0,3.0,1.0,1.0,654.0,,1969.0,Moonee Valley,-37.7412,144.8888,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
121,Niddrie,11 Spring St,4,h,850000.0,S,Barry,16/04/2016,11.2,3042.0,4.0,3.0,2.0,641.0,,1969.0,Moonee Valley,-37.7317,144.8751,Western Metropolitan,2291.0,2.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
122,Niddrie,44 Jackson St,5,h,1400000.0,VB,Nelson,17/09/2016,11.2,3042.0,4.0,2.0,2.0,650.0,290.0,2005.0,Moonee Valley,-37.7391,144.8875,Western Metropolitan,2291.0,2.0,mas de 4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
123,Niddrie,2 Kelvin Cl,4,h,1080000.0,S,Nelson,17/09/2016,11.2,3042.0,3.0,3.0,2.0,539.0,162.0,1976.0,Moonee Valley,-37.7444,144.8847,Western Metropolitan,2291.0,2.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
124,Niddrie,114 Hotham Rd,3,h,1065000.0,SP,Barry,18/03/2017,11.2,3042.0,3.0,1.0,2.0,653.0,,1969.0,Moonee Valley,-37.734,144.8785,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
125,Niddrie,2 Hanson St,3,h,773000.0,S,Nelson,18/06/2016,11.2,3042.0,3.0,2.0,2.0,403.0,,1969.0,Moonee Valley,-37.7324,144.8765,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
126,Niddrie,2/50 Jackson St,3,u,700000.0,S,Nelson,18/06/2016,11.2,3042.0,3.0,1.0,1.0,202.0,,1969.0,Moonee Valley,-37.7389,144.887,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
127,Niddrie,1/15 Ross St,3,u,760000.0,S,Barry,18/06/2016,11.2,3042.0,3.0,2.0,1.0,198.0,,2008.0,Moonee Valley,-37.7357,144.8908,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
128,Niddrie,31 Carrington Rd,2,h,1190000.0,S,Barry,19/11/2016,11.2,3042.0,2.0,1.0,2.0,650.0,,1969.0,Moonee Valley,-37.7378,144.8893,Western Metropolitan,2291.0,2.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
129,Niddrie,50 Hotham Rd,3,h,1015000.0,S,Barry,22/08/2016,11.2,3042.0,3.0,1.0,1.0,643.0,125.0,1950.0,Moonee Valley,-37.736,144.8839,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
130,Niddrie,33 Newman St,3,h,875000.0,SP,Nelson,22/08/2016,11.2,3042.0,3.0,1.0,0.0,656.0,,1950.0,Moonee Valley,-37.738,144.8816,Western Metropolitan,2291.0,0.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
131,Niddrie,14 Haldane Rd,3,h,1020000.0,S,Barry,25/02/2017,11.2,3042.0,3.0,1.0,1.0,650.0,,1969.0,Moonee Valley,-37.7352,144.8845,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
132,Niddrie,2/26 Grandview Rd,3,u,773000.0,S,Barry,26/07/2016,11.2,3042.0,3.0,1.0,1.0,275.0,,1969.0,Moonee Valley,-37.7383,144.8898,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
133,Niddrie,142 Hotham Rd,2,u,522500.0,SP,Nelson,26/07/2016,11.2,3042.0,2.0,1.0,1.0,167.0,,1969.0,Moonee Valley,-37.7328,144.8764,Western Metropolitan,2291.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
134,Niddrie,4 Ida St,3,h,1100000.0,S,Barry,27/06/2016,11.2,3042.0,3.0,1.0,1.0,655.0,,1969.0,Moonee Valley,-37.7459,144.8906,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
135,Niddrie,4 Muriel St,2,h,1007000.0,S,Nelson,27/06/2016,11.2,3042.0,2.0,1.0,1.0,646.0,,1969.0,Moonee Valley,-37.7433,144.891,Western Metropolitan,2291.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
136,Niddrie,20 Grandview Rd,4,h,1245000.0,PI,McDonald,27/11/2016,11.2,3042.0,4.0,3.0,3.0,0.0,225.0,1950.0,Moonee Valley,-37.7386,144.8902,Western Metropolitan,2291.0,3.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
137,Niddrie,29 Jackson St,3,h,1155000.0,S,Barry,27/11/2016,11.2,3042.0,3.0,2.0,3.0,653.0,,1969.0,Moonee Valley,-37.7396,144.8887,Western Metropolitan,2291.0,3.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
138,Niddrie,2/10 Nolan St,3,u,746000.0,S,Barry,27/11/2016,11.2,3042.0,3.0,1.0,1.0,256.0,,1969.0,Moonee Valley,-37.741,144.8901,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
139,Niddrie,38 Garnet St,4,h,1160000.0,PI,Paul,28/05/2016,11.2,3042.0,4.0,3.0,2.0,424.0,,1969.0,Moonee Valley,-37.74800000000001,144.8873,Western Metropolitan,2291.0,2.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
140,Niddrie,14 Vaynor St,3,h,1105000.0,S,Brad,28/05/2016,11.2,3042.0,3.0,1.0,1.0,643.0,119.0,1950.0,Moonee Valley,-37.7449,144.8899,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
141,Niddrie,1/49 Hamilton St,2,u,591000.0,S,Brad,30/07/2016,11.2,3042.0,2.0,1.0,1.0,269.0,,1969.0,Moonee Valley,-37.74,144.8851,Western Metropolitan,2291.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
142,Niddrie,8 Rutland St,3,h,960000.0,PI,Barry,30/07/2016,11.2,3042.0,3.0,1.0,1.0,645.0,,1969.0,Moonee Valley,-37.736,144.8809,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
143,Niddrie,2/42 Sapphire St,3,u,815000.0,S,Barry,30/07/2016,11.2,3042.0,3.0,2.0,2.0,203.0,,1969.0,Moonee Valley,-37.7465,144.8867,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
144,Keilor Park,31 Swan St,3,h,720000.0,S,Nelson,8/10/2016,14.5,3042.0,3.0,1.0,1.0,696.0,132.0,1975.0,Brimbank,-37.725,144.8586,Western Metropolitan,1119.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
145,Keilor Park,5/8 Swan St,2,t,380000.0,S,Nelson,10/09/2016,14.5,3042.0,2.0,1.0,1.0,161.0,100.0,2010.0,Brimbank,-37.7251,144.8621,Western Metropolitan,1119.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
146,Keilor Park,60 Erebus St,4,h,843000.0,S,Barry,11/02/2017,14.5,3042.0,4.0,2.0,1.0,697.0,,1969.0,Brimbank,-37.7216,144.8605,Western Metropolitan,1119.0,1.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
147,Keilor Park,2/90 Victory St,3,u,501000.0,S,Barry,12/11/2016,14.5,3042.0,3.0,1.0,1.0,255.0,132.0,1991.0,Brimbank,-37.7243,144.8533,Western Metropolitan,1119.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
148,Keilor Park,50 Collinson St,4,h,820500.0,S,YPA,18/03/2017,14.5,3042.0,4.0,2.0,7.0,754.0,,1969.0,Brimbank,-37.7221,144.8578,Western Metropolitan,1119.0,mas de 4,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
149,Keilor Park,47 Victory St,3,h,722000.0,SP,Brad,18/06/2016,14.5,3042.0,3.0,1.0,1.0,695.0,141.0,1970.0,Brimbank,-37.7259,144.8579,Western Metropolitan,1119.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
150,Keilor Park,44 Erebus St,4,t,746000.0,S,Barry,22/05/2016,14.5,3042.0,4.0,3.0,1.0,308.0,174.0,1970.0,Brimbank,-37.7231,144.8602,Western Metropolitan,1119.0,1.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
151,Keilor Park,2a Flinders St,3,h,685000.0,S,Nelson,26/07/2016,14.5,3042.0,3.0,2.0,2.0,260.0,,1969.0,Brimbank,-37.7226,144.8569,Western Metropolitan,1119.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
152,Keilor Park,2/125 Fosters Rd,3,u,455000.0,S,Nelson,27/06/2016,14.5,3042.0,3.0,1.0,1.0,166.0,136.0,1999.0,Brimbank,-37.7169,144.8582,Western Metropolitan,1119.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
153,Keilor Park,3/550 Fullarton Rd,4,t,600000.0,S,Barry,27/11/2016,14.5,3042.0,4.0,2.0,1.0,231.0,146.0,2013.0,Brimbank,-37.7263,144.8584,Western Metropolitan,1119.0,1.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
154,Keilor Park,18 William St,3,h,575000.0,S,Nelson,27/11/2016,14.5,3042.0,3.0,1.0,1.0,338.0,107.0,1960.0,Brimbank,-37.7212,144.8545,Western Metropolitan,1119.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
155,Keilor Park,35 Spence St,3,h,566000.0,S,Nelson,28/05/2016,14.5,3042.0,3.0,2.0,2.0,554.0,129.0,1980.0,Brimbank,-37.7212,144.8598,Western Metropolitan,1119.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
156,Niddrie,30 Carrington Rd,3,h,1312000.0,S,Brad,6/05/2017,11.2,3042.0,3.0,1.0,1.0,650.0,,1969.0,Moonee Valley,-37.7375,144.8885,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
157,Niddrie,13 George St,3,h,960000.0,S,Nelson,6/05/2017,11.2,3042.0,3.0,1.0,2.0,626.0,,1969.0,Moonee Valley,-37.7421,144.8851,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
158,Niddrie,13 Haldane Rd,3,h,935000.0,S,Purplebricks,6/05/2017,11.2,3042.0,3.0,1.0,2.0,657.0,,1969.0,Moonee Valley,-37.7356,144.8859,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
159,Niddrie,21 Ryder St,3,h,810000.0,S,Barry,8/04/2017,11.2,3042.0,3.0,2.0,1.0,297.0,139.0,1955.0,Moonee Valley,-37.738,144.8865,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
160,Niddrie,60 Teague St,3,h,1200000.0,S,Brad,8/04/2017,11.2,3042.0,3.0,1.0,1.0,650.0,,1969.0,Moonee Valley,-37.7436,144.8856,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
161,Niddrie,24 The Avenue,3,h,850000.0,PI,Barry,8/04/2017,11.2,3042.0,3.0,2.0,2.0,795.0,,1969.0,Moonee Valley,-37.736,144.8771,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
162,Niddrie,59 Hoffmans Rd,3,h,944000.0,S,Barry,13/05/2017,11.2,3042.0,3.0,1.0,2.0,597.0,,1969.0,Moonee Valley,-37.7473,144.8905,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
163,Niddrie,2/34 Haldane Rd,2,u,510000.0,VB,Barry,20/05/2017,11.2,3042.0,2.0,1.0,1.0,167.0,69.0,2013.0,Moonee Valley,-37.7343,144.8824,Western Metropolitan,2291.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
164,Niddrie,4/503 Keilor Rd,1,u,325000.0,PI,Nelson,20/05/2017,11.2,3042.0,1.0,1.0,1.0,710.0,58.0,2015.0,Moonee Valley,-37.7355,144.8874,Western Metropolitan,2291.0,1.0,1,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
165,Niddrie,1/79 Coghlan St,3,t,800000.0,PI,Barry,29/04/2017,11.2,3042.0,3.0,2.0,2.0,202.0,151.0,2015.0,Moonee Valley,-37.7418,144.8833,Western Metropolitan,2291.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
166,Niddrie,13 Hotham Rd,3,h,1450000.0,PI,Barry,29/04/2017,11.2,3042.0,3.0,1.0,1.0,650.0,,1969.0,Moonee Valley,-37.7368,144.8886,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
167,Niddrie,204/4 Hotham Rd,3,u,500000.0,SP,Nelson,29/04/2017,11.2,3042.0,3.0,1.0,1.0,1218.0,94.0,2012.0,Moonee Valley,-37.736,144.8886,Western Metropolitan,2291.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
168,Niddrie,20 Rutland St,1,h,1405000.0,S,Barry,29/04/2017,11.2,3042.0,1.0,1.0,0.0,649.0,,1969.0,Moonee Valley,-37.7356,144.8799,Western Metropolitan,2291.0,0.0,1,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
169,Airport West,48 Bedford St,3,h,872500.0,S,Nelson,8/04/2017,13.5,3042.0,3.0,1.0,1.0,594.0,,1950.0,Moonee Valley,-37.7203,144.8757,Western Metropolitan,3464.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
170,Airport West,33 Green St,3,h,720000.0,S,Brad,8/04/2017,13.5,3042.0,3.0,2.0,2.0,305.0,136.0,2008.0,Moonee Valley,-37.7284,144.8874,Western Metropolitan,3464.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
171,Airport West,25 Clydesdale Rd,3,h,985000.0,S,McDonald,29/04/2017,13.5,3042.0,3.0,1.0,1.0,841.0,,1969.0,Moonee Valley,-37.7251,144.8785,Western Metropolitan,3464.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
172,Airport West,67 Halsey Rd,3,h,510000.0,VB,Nelson,29/04/2017,13.5,3042.0,3.0,1.0,1.0,488.0,217.0,1960.0,Moonee Valley,-37.7191,144.8857,Western Metropolitan,3464.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
173,Airport West,2/80 Hawker St,2,u,480000.0,VB,Barry,29/04/2017,13.5,3042.0,2.0,1.0,1.0,128.0,92.0,2009.0,Moonee Valley,-37.7216,144.8837,Western Metropolitan,3464.0,1.0,2,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
174,Keilor Park,49a Spence St,3,u,616000.0,S,Barry,22/04/2017,14.5,3042.0,3.0,1.0,2.0,431.0,,1969.0,Brimbank,-37.721,144.8584,Western Metropolitan,1119.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
175,Keilor Park,7 Zagreb Ct,3,h,773000.0,S,Nelson,29/04/2017,14.5,3042.0,3.0,2.0,2.0,650.0,150.0,1980.0,Brimbank,-37.724000000000004,144.8514,Western Metropolitan,1119.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
176,Airport West,118 Marshall Rd,3,h,640000.0,S,Nelson,1/07/2017,10.4,3042.0,3.0,1.0,2.0,219.0,101.37,1960.0,Moonee Valley,-37.71655,144.88155,Western Metropolitan,3464.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
177,Airport West,9 South Rd,3,h,961000.0,S,Nelson,1/07/2017,10.4,3042.0,3.0,1.0,2.0,717.0,,1950.0,Moonee Valley,-37.72274,144.88002,Western Metropolitan,3464.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
178,Airport West,65 Clydesdale Rd,3,h,845000.0,S,Barry,3/06/2017,10.4,3042.0,3.0,1.0,2.0,589.0,,1969.0,Moonee Valley,-37.72207,144.87905,Western Metropolitan,3464.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
179,Airport West,72 Clydesdale Rd,3,h,1250000.0,S,Barry,3/06/2017,10.4,3042.0,3.0,1.0,1.0,773.0,,1969.0,Moonee Valley,-37.72265,144.8793,Western Metropolitan,3464.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
180,Airport West,2b Roberts Rd,3,u,850000.0,S,Barry,3/06/2017,10.4,3042.0,3.0,2.0,1.0,307.0,,1969.0,Moonee Valley,-37.72649000000001,144.88488999999996,Western Metropolitan,3464.0,1.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
181,Keilor Park,610 Fullarton Rd,3,h,670000.0,SA,Nelson,3/06/2017,10.4,3042.0,3.0,1.0,2.0,647.0,126.0,1975.0,Brimbank,-37.72544,144.85259,Western Metropolitan,1119.0,2.0,3,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
182,Niddrie,61 Nolan St,4,h,1337000.0,S,Barry,3/06/2017,10.4,3042.0,4.0,2.0,2.0,650.0,254.0,1955.0,Moonee Valley,-37.74103,144.88496,Western Metropolitan,2291.0,2.0,4,3042.0,35,81.57142857142857,52.77771684108724,0,264,65.0,37.665306122448975
